Order ID;Line ID;Customer ID;Customer Name;Ship To ID;SKU;Product Name;Quantity;Branch/DC;Order Date;ERP Entry Date;Customer Requested Date;Promised Date;Invoice Date;G/L Date;Actual Receipt Date
O00004916;L000011691;C001756;NutriPharm PT #1756;S0002550;NW-MAG;Magnesium Calm;8;BE-DC1;09/01/2025 00:00;10/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00004916;L000011692;C001756;NutriPharm PT #1756;S0002550;NW-IMMUNO;Immunity Booster;9;BE-DC1;09/01/2025 00:00;10/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00004916;L000011693;C001756;NutriPharm PT #1756;S0002550;NW-MULTI;Multivitamin Daily;11;BE-DC1;09/01/2025 00:00;10/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00004916;L000011694;C001756;NutriPharm PT #1756;S0002550;NW-VITD;Vitamin D3 2000IU;15;BE-DC1;09/01/2025 00:00;10/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00004980;L000011837;C000141;EuroPharmx CY #0141;S0000212;NW-ZINC;Zinc Immunity;120;BE-DC1;09/01/2025 00:00;11/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012605;L000011024;C001501;ProSport IT #1501;S0002204;NW-SLEEP;Sleep Support Gummies;100;BE-DC2;02/01/2025 00:00;12/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012605;L000011025;C001501;ProSport IT #1501;S0002204;NW-9014;Prebiotic Fiber Sachets (30x10g);71;BE-DC2;02/01/2025 00:00;12/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012605;L000011027;C001501;ProSport IT #1501;S0002204;NW-ENERGY;Energy Boost Liquid (10);104;BE-DC2;02/01/2025 00:00;12/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012606;L000011026;C001501;ProSport IT #1501;S0002204;NW-ZINC;Zinc Immunity;85;BE-DC1;02/01/2025 00:00;12/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012695;L000010943;C002061;Edekae BE #2061;S0003016;NW-IMMUNO;Immunity Booster;301;BE-DC1;09/01/2025 00:00;09/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012695;L000010945;C002061;Edekae BE #2061;S0003016;NW-VITD;Vitamin D3 2000IU;185;BE-DC1;09/01/2025 00:00;09/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012696;L000010944;C002061;Edekae BE #2061;S0003016;NW-DETOX;Detox Program 7 Days;31;BE-DC2;09/01/2025 00:00;09/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012715;L000011170;C000876;Carrefouk SE #0876;S0001287;NW-DETOX;Detox Program 7 Days;68;BE-DC2;10/01/2025 00:00;10/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012715;L000011171;C000876;Carrefouk SE #0876;S0001287;NW-HYDR;Hydration Electrolytes;13;BE-DC2;10/01/2025 00:00;10/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012715;L000011172;C000876;Carrefouk SE #0876;S0001287;NW-SLEEP;Sleep Support Gummies;431;BE-DC2;10/01/2025 00:00;10/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012716;L000011173;C000876;Carrefouk SE #0876;S0001287;NW-MULTI;Multivitamin Daily;73;BE-DC1;10/01/2025 00:00;10/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012753;L000011416;C001935;Carrefouk ES #1935;S0002817;NW-SLEEP;Sleep Support Gummies;177;BE-DC2;08/01/2025 00:00;09/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012754;L000011417;C001935;Carrefouk ES #1935;S0002817;NW-IMMUNO;Immunity Booster;193;BE-DC1;08/01/2025 00:00;09/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012754;L000011418;C001935;Carrefouk ES #1935;S0002817;NW-OMEGA;Omega 3 Triple Action;125;BE-DC1;08/01/2025 00:00;09/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012757;L000011474;C002954;Rewee NL #2954;S0004292;NW-MULTI;Multivitamin Daily;270;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012758;L000011475;C002954;Rewee NL #2954;S0004292;NW-HYDR;Hydration Electrolytes;46;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012758;L000011476;C002954;Rewee NL #2954;S0004292;NW-COLL;Collagen Powder 300g;282;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012773;L000011893;C001304;Sparr DE #1304;S0001910;NW-VITD;Vitamin D3 2000IU;97;BE-DC1;11/01/2025 00:00;12/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012773;L000011894;C001304;Sparr DE #1304;S0001910;NW-VITC;Vitamin C 1000mg;28;BE-DC1;11/01/2025 00:00;12/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012774;L000011895;C001304;Sparr DE #1304;S0001910;NW-HYDR;Hydration Electrolytes;23;BE-DC2;11/01/2025 00:00;12/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012839;L000011504;C001010;VitaBox HR Online #1010;S0001477;NW-VITD;Vitamin D3 2000IU;1;BE-DC1;15/01/2025 00:00;15/01/2025 00:00;21/01/2025 00:00;21/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012840;L000011505;C001010;VitaBox HR Online #1010;S0001477;NW-ENERGY;Energy Boost Liquid (10);12;BE-DC2;15/01/2025 00:00;15/01/2025 00:00;21/01/2025 00:00;21/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012847;L000011854;C000232;Edekae EE #0232;S0000341;NW-MAG;Magnesium Calm;89;BE-DC1;12/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012847;L000011855;C000232;Edekae EE #0232;S0000341;NW-OMEGA;Omega 3 Triple Action;365;BE-DC1;12/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012848;L000011856;C000232;Edekae EE #0232;S0000341;NW-DETOX;Detox Program 7 Days;129;BE-DC2;12/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00012848;L000011857;C000232;Edekae EE #0232;S0000341;NW-SLEEP;Sleep Support Gummies;734;BE-DC2;12/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00
O00004582;L000010916;C001890;GymMart ES Online #1890;S0002750;NW-MAG;Magnesium Calm;4;BE-DC1;10/01/2025 00:00;15/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004621;L000010994;C002703;NutriHub IT Online #2703;S0003936;NW-9014;Prebiotic Fiber Sachets (30x10g);1;BE-DC2;10/01/2025 00:00;10/01/2025 00:00;16/01/2025 00:00;16/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004660;L000011084;C000239;ZenBasket FI Online #0239;S0000352;NW-DETOX;Detox Program 7 Days;2;BE-DC2;09/01/2025 00:00;09/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004667;L000011098;C003068;GymMart PT Online #3068;S0004461;NW-VITD;Vitamin D3 2000IU;15;BE-DC1;12/01/2025 00:00;13/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004717;L000011205;C001086;PharmaPluz CZ #1086;S0001592;NW-ZINC;Zinc Immunity;20;BE-DC1;15/01/2025 00:00;15/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004735;L000011253;C001784;WellKart RO Online #1784;S0002596;NW-HYDR;Hydration Electrolytes;1;BE-DC2;12/01/2025 00:00;16/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004752;L000011293;C000555;WellKart LU Online #0555;S0000821;NW-IMMUNO;Immunity Booster;2;BE-DC1;12/01/2025 00:00;14/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004753;L000011294;C000526;AthletiX LV #0526;S0000778;NW-9012;Vitamin B12 Energy (90 tabs);143;BE-DC1;06/01/2025 00:00;07/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004753;L000011295;C000526;AthletiX LV #0526;S0000778;NW-9011;Ashwagandha Balance (60 caps);83;BE-DC1;06/01/2025 00:00;07/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004753;L000011296;C000526;AthletiX LV #0526;S0000778;NW-9013;Iron + Vitamin C (60 tabs);369;BE-DC1;06/01/2025 00:00;07/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004762;L000011312;C002717;VitaBox IT Online #2717;S0003950;NW-DETOX;Detox Program 7 Days;6;BE-DC2;12/01/2025 00:00;13/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004762;L000011313;C002717;VitaBox IT Online #2717;S0003950;NW-COLL;Collagen Powder 300g;4;BE-DC2;12/01/2025 00:00;13/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004803;L000011423;C001595;Carrefouk LU #1595;S0002331;NW-IMMUNO;Immunity Booster;212;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004803;L000011424;C001595;Carrefouk LU #1595;S0002331;NW-ZINC;Zinc Immunity;62;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004836;L000011498;C002315;PulseMarket EE Online #2315;S0003370;NW-COLL;Collagen Powder 300g;2;BE-DC2;11/01/2025 00:00;15/01/2025 00:00;16/01/2025 00:00;16/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004838;L000011500;C000428;PharmaPluz IE #0428;S0000634;NW-OMEGA;Omega 3 Triple Action;18;BE-DC1;14/01/2025 00:00;15/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004838;L000011501;C000428;PharmaPluz IE #0428;S0000634;NW-MAG;Magnesium Calm;82;BE-DC1;14/01/2025 00:00;15/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004838;L000011502;C000428;PharmaPluz IE #0428;S0000634;NW-MULTI;Multivitamin Daily;5;BE-DC1;14/01/2025 00:00;15/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004838;L000011503;C000428;PharmaPluz IE #0428;S0000634;NW-VITD;Vitamin D3 2000IU;26;BE-DC1;14/01/2025 00:00;15/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004928;L000011719;C000162;HealthPoint CZ #0162;S0000241;NW-ZINC;Zinc Immunity;17;BE-DC1;06/01/2025 00:00;15/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004928;L000011720;C000162;HealthPoint CZ #0162;S0000241;NW-IMMUNO;Immunity Booster;11;BE-DC1;06/01/2025 00:00;15/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004937;L000011743;C001745;GymMart PT Online #1745;S0002534;NW-SLEEP;Sleep Support Gummies;1;BE-DC2;11/01/2025 00:00;13/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004937;L000011744;C001745;GymMart PT Online #1745;S0002534;NW-COLL;Collagen Powder 300g;3;BE-DC2;11/01/2025 00:00;13/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004990;L000011860;C000889;ZenBasket AT Online #0889;S0001308;NW-VITD;Vitamin D3 2000IU;20;BE-DC1;15/01/2025 00:00;16/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004990;L000011861;C000889;ZenBasket AT Online #0889;S0001308;NW-OMEGA;Omega 3 Triple Action;1;BE-DC1;15/01/2025 00:00;16/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004993;L000011865;C000821;VitaCare ES #0821;S0001205;NW-MULTI;Multivitamin Daily;7;BE-DC1;08/01/2025 00:00;08/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004993;L000011866;C000821;VitaCare ES #0821;S0001205;NW-VITC;Vitamin C 1000mg;118;BE-DC1;08/01/2025 00:00;08/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004993;L000011867;C000821;VitaCare ES #0821;S0001205;NW-ZINC;Zinc Immunity;18;BE-DC1;08/01/2025 00:00;08/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00004993;L000011868;C000821;VitaCare ES #0821;S0001205;NW-MAG;Magnesium Calm;3;BE-DC1;08/01/2025 00:00;08/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00005007;L000011901;C000602;Auchon MT #0602;S0000892;NW-VITD;Vitamin D3 2000IU;87;BE-DC1;08/01/2025 00:00;09/01/2025 00:00;23/01/2025 00:00;23/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012615;L000011160;C000536;Rewee LT #0536;S0000793;NW-IMMUNO;Immunity Booster;149;BE-DC1;04/01/2025 00:00;11/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012615;L000011161;C000536;Rewee LT #0536;S0000793;NW-VITC;Vitamin C 1000mg;90;BE-DC1;04/01/2025 00:00;11/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012616;L000011162;C000536;Rewee LT #0536;S0000793;NW-COLL;Collagen Powder 300g;70;BE-DC2;04/01/2025 00:00;11/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012616;L000011163;C000536;Rewee LT #0536;S0000793;NW-HYDR;Hydration Electrolytes;46;BE-DC2;04/01/2025 00:00;11/01/2025 00:00;17/01/2025 00:00;17/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012623;L000011629;C003158;Rewee SK #3158;S0004590;NW-IMMUNO;Immunity Booster;381;BE-DC1;02/01/2025 00:00;10/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012623;L000011631;C003158;Rewee SK #3158;S0004590;NW-OMEGA;Omega 3 Triple Action;660;BE-DC1;02/01/2025 00:00;10/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012623;L000011632;C003158;Rewee SK #3158;S0004590;NW-MULTI;Multivitamin Daily;240;BE-DC1;02/01/2025 00:00;10/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012624;L000011630;C003158;Rewee SK #3158;S0004590;NW-COLL;Collagen Powder 300g;74;BE-DC2;02/01/2025 00:00;10/01/2025 00:00;14/01/2025 00:00;14/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012661;L000011457;C001247;Tesko FR #1247;S0001823;NW-MULTI;Multivitamin Daily;63;BE-DC1;06/01/2025 00:00;11/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012661;L000011458;C001247;Tesko FR #1247;S0001823;NW-VITC;Vitamin C 1000mg;94;BE-DC1;06/01/2025 00:00;11/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012661;L000011459;C001247;Tesko FR #1247;S0001823;NW-ZINC;Zinc Immunity;42;BE-DC1;06/01/2025 00:00;11/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012662;L000011460;C001247;Tesko FR #1247;S0001823;NW-DETOX;Detox Program 7 Days;90;BE-DC2;06/01/2025 00:00;11/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012693;L000010936;C002936;VitaBox NL Online #2936;S0004265;NW-VITD;Vitamin D3 2000IU;1;BE-DC1;11/01/2025 00:00;14/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012693;L000010937;C002936;VitaBox NL Online #2936;S0004265;NW-MULTI;Multivitamin Daily;1;BE-DC1;11/01/2025 00:00;14/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012693;L000010939;C002936;VitaBox NL Online #2936;S0004265;NW-IMMUNO;Immunity Booster;18;BE-DC1;11/01/2025 00:00;14/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012694;L000010938;C002936;VitaBox NL Online #2936;S0004265;NW-9014;Prebiotic Fiber Sachets (30x10g);2;BE-DC2;11/01/2025 00:00;14/01/2025 00:00;18/01/2025 00:00;18/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012699;L000011092;C001197;Aldii FI #1197;S0001749;NW-OMEGA;Omega 3 Triple Action;22;BE-DC1;09/01/2025 00:00;12/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012699;L000011093;C001197;Aldii FI #1197;S0001749;NW-MAG;Magnesium Calm;248;BE-DC1;09/01/2025 00:00;12/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012700;L000011094;C001197;Aldii FI #1197;S0001749;NW-HYDR;Hydration Electrolytes;22;BE-DC2;09/01/2025 00:00;12/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012700;L000011095;C001197;Aldii FI #1197;S0001749;NW-SLEEP;Sleep Support Gummies;282;BE-DC2;09/01/2025 00:00;12/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012700;L000011096;C001197;Aldii FI #1197;S0001749;NW-DETOX;Detox Program 7 Days;26;BE-DC2;09/01/2025 00:00;12/01/2025 00:00;22/01/2025 00:00;22/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012705;L000011728;C000865;Edekae SE #0865;S0001272;NW-ENERGY;Energy Boost Liquid (10);70;BE-DC2;08/01/2025 00:00;11/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012706;L000011729;C000865;Edekae SE #0865;S0001272;NW-VITD;Vitamin D3 2000IU;460;BE-DC1;08/01/2025 00:00;11/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012706;L000011730;C000865;Edekae SE #0865;S0001272;NW-VITC;Vitamin C 1000mg;377;BE-DC1;08/01/2025 00:00;11/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012706;L000011731;C000865;Edekae SE #0865;S0001272;NW-MAG;Magnesium Calm;98;BE-DC1;08/01/2025 00:00;11/01/2025 00:00;20/01/2025 00:00;20/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012745;L000011046;C001107;AthletiX CZ #1107;S0001620;NW-COLL;Collagen Powder 300g;441;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012746;L000011047;C001107;AthletiX CZ #1107;S0001620;NW-VITD;Vitamin D3 2000IU;188;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;24/01/2025 00:00;24/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012761;L000011549;C000416;Decathlonn HU #0416;S0000616;NW-SLEEP;Sleep Support Gummies;20;BE-DC2;11/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012762;L000011550;C000416;Decathlonn HU #0416;S0000616;NW-VITC;Vitamin C 1000mg;83;BE-DC1;11/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012771;L000011871;C000299;Sparr FR #0299;S0000437;NW-OMEGA;Omega 3 Triple Action;23;BE-DC1;10/01/2025 00:00;10/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012771;L000011873;C000299;Sparr FR #0299;S0000437;NW-MAG;Magnesium Calm;26;BE-DC1;10/01/2025 00:00;10/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012772;L000011872;C000299;Sparr FR #0299;S0000437;NW-HYDR;Hydration Electrolytes;18;BE-DC2;10/01/2025 00:00;10/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012785;L000011306;C000967;Intersportt BE #0967;S0001415;NW-COLL;Collagen Powder 300g;117;BE-DC2;11/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012786;L000011307;C000967;Intersportt BE #0967;S0001415;NW-VITD;Vitamin D3 2000IU;130;BE-DC1;11/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012786;L000011308;C000967;Intersportt BE #0967;S0001415;NW-MAG;Magnesium Calm;237;BE-DC1;11/01/2025 00:00;12/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012789;L000011378;C002021;Auchon AT #2021;S0002946;NW-MULTI;Multivitamin Daily;356;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012790;L000011379;C002021;Auchon AT #2021;S0002946;NW-ENERGY;Energy Boost Liquid (10);39;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012790;L000011380;C002021;Auchon AT #2021;S0002946;NW-SLEEP;Sleep Support Gummies;57;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;25/01/2025 00:00;25/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012795;L000011677;C001300;Carrefouk DE #1300;S0001902;NW-ZINC;Zinc Immunity;24;BE-DC1;11/01/2025 00:00;11/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012796;L000011678;C001300;Carrefouk DE #1300;S0001902;NW-HYDR;Hydration Electrolytes;110;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
O00012796;L000011679;C001300;Carrefouk DE #1300;S0001902;NW-COLL;Collagen Powder 300g;114;BE-DC2;11/01/2025 00:00;11/01/2025 00:00;26/01/2025 00:00;26/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00;19/01/2025 00:00
